Model_no,variable,Num_factors,Coef.,Std.Err.,z,P>|z|,Max_pvalue,[0.025,0.975],sign,sign_max,VIF,VIF_max,dev_gini,oot_gini,Relative_diff,Average_precision,var,Gini_train,Trend,sum_gini,Factor_weight,AMT_RECOVERED_0TO30,AMT_RECOVERED_31TO60_12MNTH_AVG_MONTHLY,AVG_CREDIT_TRXNS_CNT_L2MONTH_DAILY,AVG_CREDIT_TRXNS_CNT_L2MONTH_MONTHLY,AVG_CREDIT_TRXNS_CNT_L3MONTH_DAILY,AVG_CREDIT_TRXNS_CNT_L3MONTH_MONTHLY,AVG_TRXNS_AMOUNT_L1MONTH_DAILY,AVG_TRXNS_AMOUNT_L1MONTH_MONTHLY,AVG_TRXNS_AMT_L12MONTH_DAILY,AVG_TRXNS_AMT_L6MONTH_MONTHLY,CREDIT_EXTENDED_12MNTH_AVG_MONTHLY,CREDIT_EXTENDED_3MNTH_AVG_MONTHLY,CREDIT_RECOVERY_RATIO_3_MNTH,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_DAILY,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY,DEBIT_AMNT,D_1_TXNS,FULL_SETTLED_TRXNS_3_BY_6,TOTAL_COUNTERPARTY_TXN_AMT
130816,AMT_RECOVERED_31TO60_12MNTH_AVG_MONTHLY_woe,4,0.6716102050103607,0.27769490591270574,2.418518275670075,0.015583862712447666,0.029982795904281278,0.12733819073121855,1.215882219289503,0,0,1.1329697218871742,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,AMT_RECOVERED_31TO60_12MNTH_AVG_MONTHLY,0.1457896274598074,Decreasing,0.556929342885196,0.26177401015457014,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130816,AVG_TRXNS_AMOUNT_L1MONTH_DAILY_woe,4,0.5191663519873445,0.23921215830647002,2.1703175777637824,0.029982795904281278,0.029982795904281278,0.05031913704256935,0.9880135669321197,0,0,1.1988653403071596,1.1988653403071596,0.27219547795468424,0.24981082844096547,0.08223603789022325,0.10980834644079263,AVG_TRXNS_AMOUNT_L1MONTH_DAILY,0.1494286312605726,Decreasing,0.556929342885196,0.2683080594864175,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74503,const,4,-2.471861271834255,0.06660134386770654,-37.114285212385994,1.6528674499963007e-301,0.045894627214779646,-2.6023975071369274,-2.341325036531583,0,0,,1.2739654609183249,0.2712838460583522,0.23967384213959542,0.11651309958996238,0.11201922232620515,,,,0.6517816948829487,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
74503,D_1_TXNS_woe,4,0.5719158549819473,0.21087126964528768,2.7121563593939686,0.006684705250070831,0.045894627214779646,0.15861576110294912,0.9852159488609455,0,0,1.185484830990418,1.2739654609183249,0.2712838460583522,0.23967384213959542,0.11651309958996238,0.11201922232620515,D_1_TXNS,0.17705596817940705,Decreasing,0.6517816948829487,0.27164918801716875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
74503,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_DAILY_woe,4,0.6589822139887468,0.23720271432450146,2.778139431774109,0.005467115268068597,0.045894627214779646,0.19407343687758077,1.1238909910999129,0,0,1.1116634574929394,1.2739654609183249,0.2712838460583522,0.23967384213959542,0.11651309958996238,0.11201922232620515,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_DAILY,0.1558150703912744,Decreasing,0.6517816948829487,0.23906021236030067,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
74503,AVG_TRXNS_AMOUNT_L1MONTH_DAILY_woe,4,0.4889862154462808,0.24493875637123935,1.9963611422324403,0.045894627214779646,0.045894627214779646,0.00891507454062096,0.9690573563519407,0,0,1.2571861671442996,1.2739654609183249,0.2712838460583522,0.23967384213959542,0.11651309958996238,0.11201922232620515,AVG_TRXNS_AMOUNT_L1MONTH_DAILY,0.1494286312605726,Decreasing,0.6517816948829487,0.2292617795708546,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
74503,AMT_RECOVERED_0TO30_woe,4,0.5128123290954375,0.2272029651127166,2.257067062663679,0.02400388462061632,0.045894627214779646,0.06750270029380262,0.9581219578970723,0,0,1.2739654609183249,1.2739654609183249,0.2712838460583522,0.23967384213959542,0.11651309958996238,0.11201922232620515,AMT_RECOVERED_0TO30,0.16948202505169463,Decreasing,0.6517816948829487,0.26002882005167594,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
80239,const,4,-2.471861271834255,0.06660134386770654,-37.114285212385994,1.6528674499963007e-301,0.045894627214779646,-2.6023975071369274,-2.341325036531583,0,0,,1.2739654609183249,0.2712838460583522,0.23967384213959542,0.11651309958996238,0.11201922232620515,,,,0.6517816948829487,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
80239,D_1_TXNS_woe,4,0.5719158549819473,0.21087126964528768,2.7121563593939686,0.006684705250070831,0.045894627214779646,0.15861576110294912,0.9852159488609455,0,0,1.185484830990418,1.2739654609183249,0.2712838460583522,0.23967384213959542,0.11651309958996238,0.11201922232620515,D_1_TXNS,0.17705596817940705,Decreasing,0.6517816948829487,0.27164918801716875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
80239,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY_woe,4,0.6589822139887468,0.23720271432450146,2.778139431774109,0.005467115268068597,0.045894627214779646,0.19407343687758077,1.1238909910999129,0,0,1.1116634574929394,1.2739654609183249,0.2712838460583522,0.23967384213959542,0.11651309958996238,0.11201922232620515,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY,0.1558150703912744,Decreasing,0.6517816948829487,0.23906021236030067,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
