Model_no,variable,Num_factors,Coef.,Std.Err.,z,P>|z|,Max_pvalue,[0.025,0.975],sign,sign_max,VIF,VIF_max,dev_gini,oot_gini,Relative_diff,Average_precision,var,Gini_train,Trend,sum_gini,Factor_weight,ACCOUNT_TYPE_COUNT,AMOUNT_PAST_DUE_SUM,BUREAUSCORE,CREDIT_CARDS_COUNT,DAYS_SINCE_LAST_PAYMENT,MAX_DPD_LAST_12_MONTHS,MAX_DPD_LAST_12_MONTHS_ACTIVE,MAX_DPD_LAST_12_MONTHS_UNSECURED,MAX_DPD_LAST_24_MONTHS,MAX_DPD_LAST_24_MONTHS_ACTIVE,MAX_DPD_LAST_24_MONTHS_SECURED,MAX_DPD_LAST_24_MONTHS_UNSECURED,MAX_DPD_LAST_6_MONTHS,MAX_DPD_LAST_6_MONTHS_UNSECURED,MAX_DPD_LAST_9_MONTHS,MAX_DPD_LAST_9_MONTHS_UNSECURED,NO_OF_TIMES_30_DPD_12MONTHS,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE,NO_OF_TIMES_30_DPD_6MONTHS,NO_OF_TIMES_30_DPD_9MONTHS,NO_OF_TIMES_60_DPD_12MONTHS,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE,NO_OF_TIMES_60_DPD_9MONTHS,NO_OF_TIMES_90_DPD_12MONTHS,PAYMENT_WITHOUT_DPD_LAST_6_MONTHS
32062,const,3,-1.3825390166499052,0.04211449539895942,-32.82810356749675,2.339384679959785e-236,0.01395450967741662,-1.4650819108589435,-1.299996122440867,0,0,,1.0245029125237606,0.16264496820052377,0.11004893782671554,0.32346882148713546,0.25120446971075405,,,,0.1992055249379734,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32062,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE_woe,3,1.0909397083591539,0.17060006205110284,6.394720466352266,1.6084132606572965e-10,0.01395450967741662,0.7565697309786938,1.425309685739614,0,0,1.0180730439538785,1.0245029125237606,0.16264496820052377,0.11004893782671554,0.32346882148713546,0.25120446971075405,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE,0.08706421130412267,Increasing,0.1992055249379734,0.4370572117978748,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32062,ACCOUNT_TYPE_COUNT_woe,3,1.1444934902354076,0.27087337988486426,4.225197362405559,2.387314586300989e-05,0.01395450967741662,0.6135914212904373,1.675395559180378,0,0,1.0245029125237606,1.0245029125237606,0.16264496820052377,0.11004893782671554,0.32346882148713546,0.25120446971075405,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.1992055249379734,0.2612126294348895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32062,DAYS_SINCE_LAST_PAYMENT_woe,3,0.6355822923153494,0.25853154500915954,2.4584322671062493,0.01395450967741662,0.01395450967741662,0.12886977522990073,1.142294809400798,0,0,1.0071104094937027,1.0245029125237606,0.16264496820052377,0.11004893782671554,0.32346882148713546,0.25120446971075405,DAYS_SINCE_LAST_PAYMENT,0.06010631466684524,Increasing,0.1992055249379734,0.3017301587672357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32031,const,4,-1.397378124061838,0.041897200852043834,-33.352541354649254,6.692135338773348e-244,0.010820069184245003,-1.4794951287848848,-1.315261119338791,0,0,,1.761814240009956,0.1626319394423319,0.08340006673340006,0.4872808899688305,0.25021496068486704,,,,0.2735773991992896,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32031,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE_woe,4,0.5913751868487123,0.22479849372132737,2.630690166375463,0.008521168170371915,0.010820069184245003,0.1507782353760571,1.0319721383213674,0,0,1.761814240009956,1.761814240009956,0.1626319394423319,0.08340006673340006,0.4872808899688305,0.25021496068486704,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE,0.08706421130412267,Increasing,0.2735773991992896,0.31824343516293196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32031,ACCOUNT_TYPE_COUNT_woe,4,1.24778313411107,0.27035904330281846,4.615281659779649,3.925625559909353e-06,0.010820069184245003,0.7178891463428408,1.7776771218792988,0,0,1.0224736121473434,1.761814240009956,0.1626319394423319,0.08340006673340006,0.4872808899688305,0.25021496068486704,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.2735773991992896,0.19020211142916882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32031,MAX_DPD_LAST_6_MONTHS_UNSECURED_woe,4,0.6137586196162724,0.2408354041542647,2.5484567842987715,0.010820069184245003,0.010820069184245003,0.14172990127176555,1.0857873379607792,0,0,1.515998463055814,1.761814240009956,0.1626319394423319,0.08340006673340006,0.4872808899688305,0.25021496068486704,MAX_DPD_LAST_6_MONTHS_UNSECURED,0.06510051686945006,Increasing,0.2735773991992896,0.2379601423947564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32031,MAX_DPD_LAST_24_MONTHS_SECURED_woe,4,0.6546448580729766,0.2459856921539665,2.661312746853681,0.007783662189741587,0.010820069184245003,0.17252176073904524,1.136767955406908,0,0,1.2061019671484268,1.761814240009956,0.1626319394423319,0.08340006673340006,0.4872808899688305,0.25021496068486704,MAX_DPD_LAST_24_MONTHS_SECURED,0.06937767205871137,Increasing,0.2735773991992896,0.25359431101314284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34350,const,3,-1.3837757913144344,0.04207111160583572,-32.8913531992934,2.9217595496670204e-237,0.023937559589996254,-1.4662336548514374,-1.3013179277774314,0,0,,1.0272228223158095,0.16225224420359874,0.09726949171393584,0.4003866450379723,0.24285108032349725,,,,0.189385563763673,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34350,ACCOUNT_TYPE_COUNT_woe,3,1.1428495651860913,0.2709047625995769,4.218639621612455,2.4578075243077676e-05,0.023937559589996254,0.6118859872505471,1.6738131431216354,0,0,1.0272228223158095,1.0272228223158095,0.16225224420359874,0.09726949171393584,0.4003866450379723,0.24285108032349725,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.189385563763673,0.27475694521224414,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34350,MAX_DPD_LAST_9_MONTHS_UNSECURED_woe,3,1.0904851447675634,0.18970350055932853,5.74836595820498,9.011004019098692e-09,0.023937559589996254,0.7186731159301055,1.4622971736050214,0,0,1.020877644891732,1.0272228223158095,0.16225224420359874,0.09726949171393584,0.4003866450379723,0.24285108032349725,MAX_DPD_LAST_9_MONTHS_UNSECURED,0.07724425012982228,Increasing,0.189385563763673,0.4078676779514854,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34350,DAYS_SINCE_LAST_PAYMENT_woe,3,0.5803642857887221,0.25701102304644297,2.2581299389787177,0.023937559589996254,0.023937559589996254,0.07663193698790016,1.0840966345895442,0,0,1.0072358591479937,1.0272228223158095,0.16225224420359874,0.09726949171393584,0.4003866450379723,0.24285108032349725,DAYS_SINCE_LAST_PAYMENT,0.06010631466684524,Increasing,0.189385563763673,0.31737537683627043,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32607,const,4,-1.3974317787572714,0.04189863411038393,-33.3526810223854,6.661006125724177e-244,0.009424838497205587,-1.4795515926150453,-1.3153119648994975,0,0,,1.7270515377502367,0.1621224219344728,0.08107551996440887,0.49998088815585395,0.2502552290035473,,,,0.27314791549175177,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32607,MAX_DPD_LAST_12_MONTHS_ACTIVE_woe,4,0.5909927312487684,0.22522063246739024,2.6240612361939726,0.008688816184520994,0.009424838497205587,0.14956840303735114,1.0324170594601856,0,0,1.7270515377502367,1.7270515377502367,0.1621224219344728,0.08107551996440887,0.49998088815585395,0.2502552290035473,MAX_DPD_LAST_12_MONTHS_ACTIVE,0.08663472759658486,Increasing,0.27314791549175177,0.31717147626997344,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32607,ACCOUNT_TYPE_COUNT_woe,4,1.2504377681604426,0.2704280884083132,4.623919710116928,3.7655566993360325e-06,0.009424838497205587,0.720408454472135,1.7804670818487502,0,0,1.023054603126681,1.7270515377502367,0.1621224219344728,0.08107551996440887,0.49998088815585395,0.2502552290035473,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.27314791549175177,0.19050117542843475,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32607,MAX_DPD_LAST_6_MONTHS_UNSECURED_woe,4,0.6211156353391293,0.2392359900656717,2.596246639849754,0.009424838497205587,0.009424838497205587,0.1522217110046306,1.090009559673628,0,0,1.497490219715442,1.7270515377502367,0.1621224219344728,0.08107551996440887,0.49998088815585395,0.2502552290035473,MAX_DPD_LAST_6_MONTHS_UNSECURED,0.06510051686945006,Increasing,0.27314791549175177,0.2383342986610341,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32607,MAX_DPD_LAST_24_MONTHS_SECURED_woe,4,0.6635396603290187,0.24464374918659565,2.7122690137605807,0.006682433650475509,0.009424838497205587,0.18404672288044105,1.1430325977775964,0,0,1.1936943283248589,1.7270515377502367,0.1621224219344728,0.08107551996440887,0.49998088815585395,0.2502552290035473,MAX_DPD_LAST_24_MONTHS_SECURED,0.06937767205871137,Increasing,0.27314791549175177,0.2539930496405577,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33599,const,2,-1.3973475856123045,0.04190104592648159,-33.348751915741,7.594517957340945e-244,2.074878046999072e-08,-1.4794721265427673,-1.3152230446818418,0,0,,1.0124060771026435,0.16181624611696477,0.08723167612056493,0.4609676761211362,0.23704102594906695,,,,0.17656154320057027,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33599,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE_woe,2,1.12269396367196,0.20027938413716526,5.60563918502496,2.074878046999072e-08,2.074878046999072e-08,0.7301535839172535,1.5152343434266664,0,0,1.0124060771026433,1.0124060771026435,0.16181624611696477,0.08723167612056493,0.4609676761211362,0.23704102594906695,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE,0.06438067797935121,Increasing,0.17656154320057027,0.36463590435554866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33599,CREDIT_CARDS_COUNT_woe,2,1.0926747323174535,0.18740206573987034,5.830644011332175,5.521386370918095e-09,2.074878046999072e-08,0.7253734328389001,1.4599760317960069,0,0,1.0124060771026435,1.0124060771026435,0.16181624611696477,0.08723167612056493,0.4609676761211362,0.23704102594906695,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.17656154320057027,0.6353640956444514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33694,const,4,-1.3844125799171203,0.04209405738792094,-32.888551634710865,3.204045946001121e-237,0.03532681017230061,-1.4669154163606075,-1.301909743473633,0,0,,1.4300910890319718,0.16176040858185692,0.11641641641641653,0.2802471703673695,0.24757417941404,,,,0.25594204436106005,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33694,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE_woe,4,0.7782752491541121,0.23582165500063995,3.30027049107089,0.0009659168215283543,0.03532681017230061,0.3160732985782278,1.2404771997299964,0,0,1.4140437825581693,1.4300910890319718,0.16176040858185692,0.11641641641641653,0.2802471703673695,0.24757417941404,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE,0.06438067797935121,Increasing,0.25594204436106005,0.2515439701986936,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33694,ACCOUNT_TYPE_COUNT_woe,4,1.1372372704124378,0.27090804191591733,4.197871950827529,2.6943489784418097e-05,0.03532681017230061,0.6062672651349725,1.6682072756899031,0,0,1.0257411256293532,1.4300910890319718,0.16176040858185692,0.11641641641641653,0.2802471703673695,0.24757417941404,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.25594204436106005,0.20330774139476346,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33694,MAX_DPD_LAST_24_MONTHS_woe,4,0.6194102801258519,0.2616453471786458,2.3673659279823993,0.01791520973405009,0.03532681017230061,0.10659482293322742,1.1322257373184763,0,0,1.4300910890319718,1.4300910890319718,0.16176040858185692,0.11641641641641653,0.2802471703673695,0.24757417941404,MAX_DPD_LAST_24_MONTHS,0.07942005274785813,Increasing,0.25594204436106005,0.3103048307132354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33694,DAYS_SINCE_LAST_PAYMENT_woe,4,0.544295760688917,0.2586228952121731,2.1045923263769017,0.03532681017230061,0.03532681017230061,0.03740420049558146,1.0511873208822526,0,0,1.0187810071089702,1.4300910890319718,0.16176040858185692,0.11641641641641653,0.2802471703673695,0.24757417941404,DAYS_SINCE_LAST_PAYMENT,0.06010631466684524,Increasing,0.25594204436106005,0.2348434576933075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34342,const,3,-1.3834001121917665,0.04203799914680879,-32.9083243795818,1.6708325408106372e-237,0.020670158892763833,-1.4657930765016371,-1.3010071478818959,0,0,,1.0212807230906855,0.16115596726431436,0.11384718051384723,0.2934788259954536,0.2405908125122642,,,,0.17724183050330078,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34342,ACCOUNT_TYPE_COUNT_woe,3,1.1039527592367753,0.27003741862464686,4.088147356982679,4.348319234646705e-05,0.020670158892763833,0.5746891442543018,1.6332163742192487,0,0,1.0212807230906855,1.0212807230906855,0.16115596726431436,0.11384718051384723,0.2934788259954536,0.2405908125122642,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.17724183050330078,0.2935819316424653,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34342,MAX_DPD_LAST_6_MONTHS_UNSECURED_woe,3,1.0789538602374003,0.19615119248406557,5.50062350666081,3.784505461219909e-08,0.020670158892763833,0.6945045874440481,1.4634031330307524,0,0,1.014774944931855,1.0212807230906855,0.16115596726431436,0.11384718051384723,0.2934788259954536,0.2405908125122642,MAX_DPD_LAST_6_MONTHS_UNSECURED,0.06510051686945006,Increasing,0.17724183050330078,0.3672977010257051,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34342,DAYS_SINCE_LAST_PAYMENT_woe,3,0.5951430782034764,0.25719727876916815,2.313955579357475,0.020670158892763833,0.020670158892763833,0.09104567489419857,1.0992404815127543,0,0,1.006783797060588,1.0212807230906855,0.16115596726431436,0.11384718051384723,0.2934788259954536,0.2405908125122642,DAYS_SINCE_LAST_PAYMENT,0.06010631466684524,Increasing,0.17724183050330078,0.3391203673318296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31967,const,3,-1.3973665640427733,0.041846677482225036,-33.39253312610838,1.7596411971660377e-244,0.01618356286592282,-1.4793845447805976,-1.315348583304949,0,0,,1.3026850564503258,0.1594245383631785,0.0937493048604161,0.4120152666421731,0.24242092522043987,,,,0.21851926301898628,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31967,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE_woe,3,0.870447919797813,0.19292413146075943,4.5118664689951515,6.4259640075778895e-06,0.01618356286592282,0.49232357038605373,1.2485722692095722,0,0,1.3026850564503258,1.3026850564503258,0.1594245383631785,0.0937493048604161,0.4120152666421731,0.24242092522043987,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE,0.08706421130412267,Increasing,0.21851926301898628,0.39842808410239794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31967,ACCOUNT_TYPE_COUNT_woe,3,1.2350219126644253,0.2703562383489719,4.568128038052804,4.920994096234918e-06,0.01618356286592282,0.7051334225047138,1.7649104028241367,0,0,1.022731516523982,1.3026850564503258,0.1594245383631785,0.0937493048604161,0.4120152666421731,0.24242092522043987,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.21851926301898628,0.2381254551571701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31967,MAX_DPD_LAST_24_MONTHS_woe,3,0.6003965088436816,0.24967114214768948,2.4047493181591864,0.01618356286592282,0.01618356286592282,0.11105006225522984,1.0897429554321332,0,0,1.2990575053559152,1.3026850564503258,0.1594245383631785,0.0937493048604161,0.4120152666421731,0.24242092522043987,MAX_DPD_LAST_24_MONTHS,0.07942005274785813,Increasing,0.21851926301898628,0.36344646074043196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34171,const,2,-1.3973657416176506,0.04185133072477839,-33.38880072432989,1.993414281280884e-244,1.4697418441503105e-06,-1.4793928425432907,-1.3153386406920105,0,0,,1.027471477662223,0.15937288864320376,0.11905238571905241,0.2529517121966835,0.23342796060544496,,,,0.17546107844615322,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34171,CREDIT_CARDS_COUNT_woe,2,1.1302973386880866,0.1888164480079469,5.986222866773316,2.1477003772114095e-09,1.4697418441503105e-06,0.760223900903731,1.500370776472442,0,0,1.027471477662223,1.027471477662223,0.15937288864320376,0.11905238571905241,0.2529517121966835,0.23342796060544496,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.17546107844615322,0.639349001013042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34171,MAX_DPD_LAST_24_MONTHS_UNSECURED_woe,2,1.2530668099930673,0.26022576786950913,4.815306417392995,1.4697418441503105e-06,1.4697418441503105e-06,0.743033677119549,1.7630999428665857,0,0,1.0274714776622227,1.027471477662223,0.15937288864320376,0.11905238571905241,0.2529517121966835,0.23342796060544496,MAX_DPD_LAST_24_MONTHS_UNSECURED,0.06328021322493416,Increasing,0.17546107844615322,0.36065099898695796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32543,const,3,-1.397371820187612,0.041841592373250316,-33.396717020764335,1.5299962231267584e-244,0.01742546301605699,-1.4793798342949884,-1.3153638060802355,0,0,,1.319450513530893,0.15908113752226516,0.0925091758425094,0.41842842036301553,0.2407199479238287,,,,0.21808977931144846,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32543,MAX_DPD_LAST_12_MONTHS_ACTIVE_woe,3,0.8673168345191382,0.19627951828453422,4.418784201731344,9.925769397462905e-06,0.01742546301605699,0.48261604777858014,1.2520176212596963,0,0,1.319450513530893,1.319450513530893,0.15908113752226516,0.0925091758425094,0.41842842036301553,0.2407199479238287,MAX_DPD_LAST_12_MONTHS_ACTIVE,0.08663472759658486,Increasing,0.21808977931144846,0.3972434098934275,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32543,ACCOUNT_TYPE_COUNT_woe,3,1.2354132503939637,0.2703611860499759,4.569491902456735,4.889080548376676e-06,0.01742546301605699,0.705515062918478,1.7653114378694492,0,0,1.0230841728814273,1.319450513530893,0.15908113752226516,0.0925091758425094,0.41842842036301553,0.2407199479238287,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.21808977931144846,0.2385943950756886,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32543,MAX_DPD_LAST_24_MONTHS_woe,3,0.5970800003204637,0.251126618756763,2.377605382003671,0.01742546301605699,0.01742546301605699,0.10488087199788743,1.08927912864304,0,0,1.3149906558418185,1.319450513530893,0.15908113752226516,0.0925091758425094,0.41842842036301553,0.2407199479238287,MAX_DPD_LAST_24_MONTHS,0.07942005274785813,Increasing,0.21808977931144846,0.36416219503088393,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28791,const,2,-1.394358986007567,0.04191134337779074,-33.269250604514205,1.0754597611644007e-242,0.04856647098220108,-1.4765037095717282,-1.3122142624434057,0,0,,1.1156926522465802,0.15903274499183828,0.07090979868757641,0.5542323666934709,0.243385021880333,,,,0.2131504840183669,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28791,AMOUNT_PAST_DUE_SUM_woe,2,0.9147166851710384,0.1278018961329409,7.1573013613158,8.228068741669108e-13,0.04856647098220108,0.6642295715945454,1.1652037987475314,0,0,1.1156926522465802,1.1156926522465802,0.15903274499183828,0.07090979868757641,0.5542323666934709,0.243385021880333,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.2131504840183669,0.6745131854697868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28791,MAX_DPD_LAST_24_MONTHS_SECURED_woe,2,0.4679152822341201,0.23723408059910023,1.9723780034153102,0.04856647098220108,0.04856647098220108,0.0029450283544112943,0.9328855361138289,0,0,1.1156926522465802,1.1156926522465802,0.15903274499183828,0.07090979868757641,0.5542323666934709,0.243385021880333,MAX_DPD_LAST_24_MONTHS_SECURED,0.06937767205871137,Increasing,0.2131504840183669,0.3254868145302133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33718,const,4,-1.3841018002226342,0.042090382588599325,-32.884039419435794,3.7170909820975375e-237,0.031556679857381996,-1.4665974341918007,-1.3016061662534677,0,0,,1.7990903302262147,0.15883079923986498,0.10605605605605595,0.3323346548098806,0.24870232098737804,,,,0.2550802850692291,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
