USER_ID,LOAN_ID,DISBURSED_DATE,BAD_FLAG,LAST_1_MONTH_CUSTOMERS,LAST_2_MONTH_CUSTOMERS,LAST_3_MONTH_CUSTOMERS,RATIO_OF_CUSTOMERS_ADDED_L1_L3_MNTH,DELETED_CUSTOMERS,LAST_1_MONTH_BOOKS,LAST_2_MONTH_BOOKS,LAST_3_MONTH_BOOKS,RATIO_OF_BOOKS_ADDED_L1_L3_MNTH,DELETED_BOOKS,TOTAL_APPS,BUSINESS_APPS,FINANCE_APPS,BUSINESS_TOTALAPPS_PROPORTION,FINANCE_TOTALAPPS_PROPORTION,DEVICE_CARRIER_GROUP,PRICE,BUSINESS_CARD_FLAG,pred_train1,logodds_score,Calib_PD,Act_pred
004b95ae-b95c-4606-ad5c-ee2059a2c871,3916,29/04/22,0,0,0,0,,0,0,0,0,,0,102,5,12,0.04902,0.117647,VI,17.5,,0.06140032,-2.726974,0.07418828,0.083808845
e860712f-238c-43a5-8eed-a133274bcbfa,460,26/09/21,0,0,0,0,,1,0,0,0,,0,57,3,12,0.052632,0.210526,AIRTEL,17,,0.06140172,-2.7269497,0.074188835,0.083808845
826fc705-4b39-4731-899d-c7b8b0fdaa42,21545,22/06/22,0,0,0,0,,1,0,0,0,,0,205,14,8,0.068293,0.039024,JIO,14,,0.06141121,-2.7267852,0.074192592,0.062666667
d91e1bf8-810d-4f7f-98c0-f54293ef4b9f,11192,28/03/22,0,4,14,21,0.190476,138,0,0,0,,0,107,10,14,0.093458,0.130841,AIRTEL,19,,0.06147859,-2.7256167,0.074219286,0.062666667
75d6aac5-80ad-4a1a-a16a-632924a42f9d,1480,31/12/21,0,0,0,0,,0,0,0,0,,0,70,1,11,0.014286,0.157143,AIRTEL,24,,0.061496545,-2.7253056,0.074226395,0.083808845
eb13dfc5-433a-40bd-b07c-db8e089d630a,25279,30/06/22,0,12,20,31,0.387097,148,0,0,0,,1,310,29,20,0.093548,0.064516,AIRTEL,20.5,,0.061503,-2.7251937,0.07422895,0.062666667
3ee7295b-060f-4d70-b55b-f26eb1b4feb2,991,12/10/21,0,0,0,0,,1,0,0,0,,1,94,0,5,0,0.053191,OTHERS,28,,0.061513748,-2.7250075,0.074233205,0.083808845
41d2b858-7dd1-49f5-ab58-52043b965484,5206,05/03/22,0,0,0,0,,1,0,0,0,,0,79,2,6,0.025316,0.075949,AIRTEL,34.5,,0.061513748,-2.7250075,0.074233205,0.083808845
d37a189b-3124-4fbe-bb67-b210cdc32a90,23012,27/06/22,0,0,0,0,,1,0,0,0,,0,56,0,7,0,0.125,JIO,29,,0.061513748,-2.7250075,0.074233205,0.083808845
d4ec46a2-5cee-4ae2-88a4-ecaca8c9d30f,19795,16/06/22,0,11,29,46,0.23913,11,0,0,0,,0,63,4,5,0.063492,0.079365,AIRTEL,12,,0.061515328,-2.72498,0.074233831,0.083808845
21ef3a5a-7adc-407b-8b92-81c7ca258f5d,15425,01/06/22,0,3,4,5,0.6,4,0,0,0,,1,134,11,16,0.08209,0.119403,AIRTEL,13,,0.061524134,-2.7248275,0.074237318,0.062666667
82602cab-e25d-4c1c-b898-8352e93e416e,7054,30/03/22,0,0,0,0,,,0,0,0,,0,32,1,9,0.03125,0.28125,JIO,11,,0.061743412,-2.7210362,0.074324008,0.083808845
66e749fa-2182-4cea-a374-71b5b184bb12,497,28/09/21,0,0,1,1,0,0,0,0,0,,0,42,3,10,0.071429,0.238095,AIRTEL,17,,0.061772976,-2.720526,0.074335682,0.062666667
398dd6e0-531a-4da8-a993-a939e8567111,18567,10/06/22,1,0,0,0,,7,0,0,0,,0,100,13,16,0.13,0.16,JIO,12,,0.06192399,-2.7179234,0.074395253,0.062666667
d5ae990b-e710-4877-9a9b-12946c560b93,22689,27/06/22,0,2,6,9,0.222222,30,0,0,0,,1,209,7,31,0.033493,0.148325,JIO,,,0.061945193,-2.7175584,0.074403611,0.083808845
5c0cfc93-a973-47d5-8a02-6ec293d33c57,3724,04/03/22,0,23,33,41,0.560976,28,0,0,0,,1,116,3,15,0.025862,0.12931,AIRTEL,15,,0.06206013,-2.7155821,0.07444888,0.083808845
fa31793c-9a86-4d60-83dd-09d2b59ca3f4,23064,27/06/22,0,0,0,2,0,0,0,0,0,,0,78,6,10,0.076923,0.128205,AIRTEL,19,,0.062064927,-2.7154996,0.074450771,0.062666667
4bc25baa-6122-44a5-89b0-9b65d586678d,5130,16/03/22,0,0,1,3,0,1,0,0,0,,0,92,7,12,0.076087,0.130435,JIO,17,,0.062064927,-2.7154996,0.074450771,0.062666667
4cbe3366-58ce-4c6c-8239-ab3b2ce61a38,14512,13/05/22,0,0,1,3,0,0,0,0,0,,0,83,6,11,0.072289,0.13253,JIO,14,,0.062064927,-2.7154996,0.074450771,0.062666667
9002fe36-042e-4121-baf2-afb5efc0582d,15068,13/05/22,0,0,0,1,0,0,0,0,0,,0,153,11,18,0.071895,0.117647,AIRTEL,18,,0.062064927,-2.7154996,0.074450771,0.062666667
8f432fc9-2b07-4bdb-b9f6-8bee9180c68c,14020,27/04/22,0,2,3,5,0.4,75,0,0,0,,0,72,12,10,0.166667,0.138889,AIRTEL,17,,0.06207645,-2.7153018,0.074455305,0.062666667
7412096f-e5d7-4fff-80a5-f9240b5e7e14,20502,16/06/22,0,2,3,4,0.5,60,0,0,0,,0,88,10,8,0.113636,0.090909,JIO,22,,0.06209283,-2.7150204,0.074461752,0.062666667
bccc69e9-bc9e-46d8-a318-51c5bdafc515,15607,21/05/22,0,0,0,0,,0,0,0,0,,0,166,29,38,0.174699,0.228916,AIRTEL,8.5,,0.062099,-2.7149146,0.074464178,0.062666667
0bb24fdc-0df7-4b8e-9d64-1a8812b5f5b6,13729,30/05/22,1,2,2,2,1,12,0,0,0,,0,83,5,15,0.060241,0.180723,AIRTEL,14,,0.06214289,-2.7141612,0.074481446,0.083808845
91b597ae-9e24-4b99-b0e6-76e00e3ce3d6,1390,31/12/21,0,2,2,2,1,10,0,0,0,,0,112,6,21,0.053571,0.1875,JIO,15,,0.06214289,-2.7141612,0.074481446,0.083808845
b20c736a-a97d-490b-8527-15d540f59ba7,23226,27/06/22,0,0,0,0,,0,0,0,0,,0,50,1,4,0.02,0.08,AIRTEL,25,,0.062152747,-2.713992,0.07448532,0.083808845
f378c24d-f5f3-43af-9fba-64e495e2266c,804,07/10/21,0,0,0,0,,0,0,0,0,,0,46,1,6,0.021739,0.130435,JIO,25,,0.062152747,-2.713992,0.07448532,0.083808845
cca33453-06e3-4692-8efd-b4acc1784760,17290,04/06/22,0,0,0,0,,0,0,0,0,,0,112,0,6,0,0.053571,OTHERS,24,,0.062152747,-2.713992,0.07448532,0.083808845
86e3ec3a-3c93-40b1-8bf5-fb6084731977,1363,06/01/22,0,0,0,0,,,0,0,0,,0,97,6,5,0.061856,0.051546,JIO,13,,0.0621661,-2.713763,0.074490573,0.083808845
ce15fc28-5552-4258-88b8-e241332ed342,20020,15/06/22,0,0,0,0,,,0,0,0,,0,148,9,15,0.060811,0.101351,JIO,12,,0.0621661,-2.713763,0.074490573,0.083808845
0024673a-4e8f-4e31-ae1e-11e8055e6605,18957,16/06/22,0,0,1,6,0,3,0,0,0,,0,81,5,12,0.061728,0.148148,VI,15,,0.06217861,-2.7135484,0.074495492,0.083808845
37bfe858-3cdc-4ab6-ba7a-25e29b712a67,7615,26/05/22,0,0,0,0,,30,0,0,0,,0,91,7,14,0.076923,0.153846,JIO,23,,0.06219247,-2.7133107,0.074500942,0.062666667
75dcb78d-5ad0-4f7d-aa62-2167b1d0648a,23460,27/06/22,0,21,30,50,0.42,146,0,0,0,,0,99,11,8,0.111111,0.080808,AIRTEL,12.5,,0.06224129,-2.712474,0.074520126,0.062666667
abe43219-92cf-43b5-b583-628d66982516,3116,18/02/22,0,2,2,3,0.666667,44,0,0,0,,0,110,14,12,0.127273,0.109091,JIO,16,,0.062309284,-2.7113097,0.074546834,0.062666667
a3900b4f-106d-4be1-b209-9a1dde4f21ee,2997,22/02/22,0,0,1,10,0,7,0,0,0,,0,29,3,8,0.103448,0.275862,JIO,9,,0.06234697,-2.710665,0.074561625,0.062666667
579c5c83-8cac-4356-a509-cf1992d622e4,17926,13/06/22,0,1,8,8,0.125,29,0,1,1,0,0,68,6,11,0.088235,0.161765,AIRTEL,12.5,,0.062411726,-2.7095578,0.074587034,0.062666667
ce6a983a-4a1b-4701-8fb4-9bb1d1970323,16835,31/05/22,0,0,0,2,0,0,0,0,0,,0,77,4,8,0.051948,0.103896,JIO,,,0.062417287,-2.709463,0.074589212,0.083808845
ed085e24-4486-449f-933a-e7472d78dabf,14941,16/05/22,1,0,0,0,,12,0,0,0,,0,127,4,9,0.031496,0.070866,JIO,70,,0.062453967,-2.708836,0.0746036,0.083808845
af022c68-e0de-4daa-89dd-935390683c95,535,28/09/21,0,0,0,0,,,0,0,0,,0,25,0,6,0,0.24,OTHERS,15,,0.06248823,-2.708251,0.074617032,0.083808845
54655624-9c38-4d93-b127-6ed55c43ed6c,16336,04/06/22,0,0,0,0,,12,0,0,0,,0,82,9,20,0.109756,0.243902,AIRTEL,,,0.06254402,-2.7072992,0.074638888,0.062666667
2c68a274-8db3-4dd2-a119-94c51016ce50,97,02/08/21,0,0,0,0,,5,0,0,0,,0,86,9,21,0.104651,0.244186,OTHERS,,,0.06254402,-2.7072992,0.074638888,0.062666667
8ecc8a58-bba7-416a-8104-1ef0fecedcee,4066,04/05/22,1,1,6,6,0.166667,53,0,0,0,,0,122,6,24,0.04918,0.196721,JIO,17,,0.06256388,-2.7069604,0.07464667,0.083808845
57b2405f-a2fa-4dcb-964c-0a165dff286d,13057,21/04/22,1,3,6,9,0.333333,38,0,0,0,,0,89,3,20,0.033708,0.224719,JIO,,,0.06262632,-2.7058964,0.074671114,0.083808845
3bf02f8c-56d0-44d7-9ea7-736eb3be68ac,4363,28/02/22,0,0,0,0,,7,0,0,0,,0,178,11,39,0.061798,0.219101,AIRTEL,30,,0.06263995,-2.7056642,0.074676449,0.083808845
980a4bd7-9447-4eae-a11e-2f5cd3e5717c,1276,19/11/21,0,0,0,0,,91,0,0,0,,0,176,21,15,0.119318,0.085227,VI,28,,0.06266277,-2.7052755,0.074685379,0.062666667
980a4bd7-9447-4eae-a11e-2f5cd3e5717c,4030,27/02/22,0,0,0,0,,91,0,0,0,,0,176,21,15,0.119318,0.085227,VI,28,,0.06266277,-2.7052755,0.074685379,0.062666667
baa3c174-d3dc-4069-89eb-e284708dd67a,435,26/09/21,0,0,0,0,,,0,0,0,,0,85,3,17,0.035294,0.2,VI,11,,0.06268994,-2.7048132,0.074696003,0.083808845
dd2c551f-9e38-41e4-b7b9-3b4bcd4c7c1b,12270,19/04/22,0,3,12,16,0.1875,20,0,0,0,,0,118,10,9,0.084746,0.076271,AIRTEL,22,,0.06269251,-2.7047694,0.074697012,0.062666667
53bf752f-31a8-48c3-ab22-aab61edc4d13,1164,25/10/21,0,2,2,2,1,2,0,0,0,,1,19,2,3,0.105263,0.157895,JIO,9,,0.062699154,-2.7046564,0.074699609,0.062666667
dc7d4acc-ce39-49ad-bc70-949725e02129,3891,14/04/22,0,0,0,0,,12,0,0,0,,0,129,16,13,0.124031,0.100775,JIO,18.5,,0.062892325,-2.701374,0.074775084,0.062666667
a8dba29a-bd4d-4080-8eb0-6f9deb00c152,20494,16/06/22,0,0,0,0,,26,0,0,0,,0,91,14,11,0.153846,0.120879,VI,16,,0.062892325,-2.701374,0.074775084,0.062666667
8d4eb0ac-dd49-43e1-99bd-0e3128fb9f79,313,14/09/21,0,7,11,22,0.318182,17,0,0,0,,2,204,23,14,0.112745,0.068627,BSNL,6,,0.062911496,-2.7010489,0.074782566,0.062666667
a58c05db-787a-438f-867b-dd91f5807e2a,13900,29/04/22,0,1,2,5,0.2,3,0,0,0,,0,149,10,19,0.067114,0.127517,AIRTEL,17,,0.0629919,-2.6996858,0.074813932,0.062666667
412580a6-880e-43b4-ab76-2d113dc8e903,19396,16/06/22,0,1,2,2,0.5,5,0,0,0,,0,178,12,13,0.067416,0.073034,AIRTEL,,,0.063040055,-2.6988702,0.074832707,0.062666667
c76988c8-0804-4f2a-9f9e-d550575b0e4a,11210,26/03/22,0,2,12,15,0.133333,44,0,0,0,,0,58,2,18,0.034483,0.310345,VI,17,,0.06305587,-2.6986024,0.074838871,0.083808845
94d887a9-3a69-40b1-b857-95f3c4ec66f9,10304,02/05/22,0,1,1,1,1,0,0,0,0,,0,69,4,13,0.057971,0.188406,AIRTEL,9.5,,0.06307608,-2.6982605,0.074846742,0.083808845
3885bbdf-dc99-401c-b0fd-a5ff9b31432e,21989,21/06/22,0,0,2,4,0,3,0,0,0,,0,136,7,22,0.051471,0.161765,AIRTEL,,,0.06313473,-2.6972685,0.074869588,0.083808845
18d5023f-78a0-44fd-b350-2345be3bf1a2,17432,14/06/22,0,2,2,2,1,0,0,0,0,,0,49,4,8,0.081633,0.163265,JIO,8,,0.063166566,-2.6967304,0.074881983,0.062666667
bc8ea6dc-fc8b-4337-850d-c29a2bc72b9e,2145,06/02/22,0,6,12,22,0.272727,120,0,0,0,,0,179,20,12,0.111732,0.067039,JIO,16,,0.06317218,-2.6966355,0.074884169,0.062666667
ad9003ed-e79c-4293-a7a0-b0c91859b68a,5833,16/05/22,0,0,3,3,0,11,0,0,0,,0,31,0,7,0,0.225806,JIO,29,,0.063206024,-2.6960638,0.07489734,0.083808845
8d8ef29c-fcd1-4b51-8efd-bd365462366f,23443,30/06/22,0,2,7,36,0.055556,12,0,0,1,0,0,,,,,,JIO,16,,0.06321459,-2.695919,0.074900675,0.083808845
ec18daa6-2a69-4e85-83e3-affa53ee32c8,20687,20/06/22,0,5,23,32,0.15625,4,0,0,1,0,0,,,,,,missing,17,,0.06321459,-2.695919,0.074900675,0.083808845
d6b7f335-adeb-4e8c-8ac0-174ed964c76f,17408,03/06/22,0,5,20,20,0.25,20,0,0,0,,0,,,,,,JIO,16,,0.06321459,-2.695919,0.074900675,0.083808845
e5a39256-3d3d-4358-8ec9-f23d25d31e21,1124,21/10/21,0,3,13,47,0.06383,4,0,1,1,0,0,,,,,,AIRTEL,13,,0.06321459,-2.695919,0.074900675,0.083808845
1d4f5e7b-a78d-433b-be45-b01356d53049,15720,01/06/22,0,3,8,16,0.1875,42,0,0,0,,0,,,,,,JIO,,,0.06322588,-2.6957285,0.074905064,0.083808845
5bb099f1-5a01-4a75-962e-c3014dde4581,16180,26/05/22,0,1,2,5,0.2,3,0,0,0,,0,308,15,34,0.048701,0.11039,JIO,13.5,,0.06325548,-2.6952288,0.074916579,0.083808845
794b1bd2-7d25-4e47-9b87-115757651c60,20408,27/06/22,0,2,3,12,0.166667,2,0,0,0,,0,140,9,11,0.064286,0.078571,BSNL,17,,0.063267745,-2.6950219,0.074921349,0.083808845
a9395f4f-11fc-47ae-99dc-784ad04552eb,18897,20/06/22,0,0,0,0,,0,0,0,0,,0,12,1,3,0.083333,0.25,OTHERS,18,,0.06332931,-2.6939836,0.074945282,0.062666667
65cdc7f6-59f1-4452-975b-54e80a662843,1020,12/10/21,0,0,0,0,,,0,0,0,,0,57,2,7,0.035088,0.122807,OTHERS,,,0.063352905,-2.6935859,0.07495445,0.083808845
e418bd3d-6bdf-400f-b264-e4be997352f8,165,17/08/21,0,0,0,0,,,0,0,0,,0,55,2,5,0.036364,0.090909,VI,,,0.063352905,-2.6935859,0.07495445,0.083808845
333925ed-809f-4da7-9133-7a0f514a4a70,15703,31/05/22,0,0,0,0,,0,0,0,0,,0,60,3,7,0.05,0.116667,AIRTEL,17,,0.06343883,-2.6921387,0.074987823,0.083808845
b0496e77-3f6f-4835-87ed-82454e3f3378,14439,04/05/22,0,6,9,22,0.272727,192,0,0,0,,0,143,12,23,0.083916,0.160839,JIO,11,,0.06344372,-2.6920564,0.074989721,0.062666667
b0496e77-3f6f-4835-87ed-82454e3f3378,615,06/10/21,0,32,48,71,0.450704,155,0,0,0,,0,143,12,23,0.083916,0.160839,JIO,11,,0.06344372,-2.6920564,0.074989721,0.062666667
a2e4cb56-d289-47b9-93bd-b735beecc658,8437,12/04/22,0,0,1,1,0,1,0,0,0,,0,186,12,17,0.064516,0.091398,AIRTEL,15,,0.06345732,-2.6918275,0.074995,0.083808845
58f1f721-1c21-442d-aed7-1cf97ececa26,7583,16/03/22,0,3,3,3,1,10,0,0,0,,0,123,8,15,0.065041,0.121951,AIRTEL,17,,0.06353252,-2.690563,0.075024176,0.062666667
311f8e45-cd5a-4985-9957-de968618b1d0,4641,28/06/22,0,0,0,0,,9,0,0,0,,0,70,6,12,0.085714,0.171429,JIO,14,,0.063584894,-2.689683,0.075044485,0.062666667
1bf72397-c1cf-4d79-b817-970a3f8a1fad,3336,21/03/22,0,1,1,1,1,3,0,0,0,,0,58,3,7,0.051724,0.12069,AIRTEL,,,0.06364937,-2.6886005,0.075069472,0.083808845
c0cd73d2-3536-4f34-8760-0270c2537c3b,20380,30/06/22,0,0,0,0,,76,0,0,0,,2,112,7,30,0.0625,0.267857,AIRTEL,18,,0.06374433,-2.6870084,0.075106241,0.083808845
93f09dac-eea9-44c2-ad4a-ab8f403d0074,17559,09/06/22,0,3,3,10,0.3,49,0,0,0,,0,66,4,4,0.060606,0.060606,JIO,30,,0.06376036,-2.68674,0.075112443,0.083808845
c47474ad-f670-444b-84cd-8b736026873d,21142,30/06/22,0,1,1,1,1,6,0,0,0,,0,117,7,17,0.059829,0.145299,JIO,,,0.06389125,-2.6845493,0.075163062,0.083808845
cdd664aa-47ca-4b3d-b67b-d691e9f14774,11046,19/05/22,1,2,2,2,1,1,0,0,0,,0,42,2,7,0.047619,0.166667,BSNL,11,,0.0639025,-2.6843612,0.07516741,0.083808845
e7aa2c90-4e9e-4bac-8c85-97f3c4d10df8,25690,30/06/22,0,0,0,0,,0,0,0,0,,0,102,3,24,0.029412,0.235294,AIRTEL,20,,0.063909754,-2.6842399,0.075170216,0.083808845
84011a94-c6fb-41a4-94e2-12e9ebbabb3c,16221,30/05/22,0,0,0,0,,0,0,0,0,,0,175,19,27,0.108571,0.154286,AIRTEL,11,,0.06392158,-2.6840422,0.075174785,0.062666667
7985366a-54bf-4b8c-8f7a-4ccfb4138664,1861,12/01/22,0,0,1,1,0,14,0,0,0,,0,106,18,11,0.169811,0.103774,BSNL,16,,0.063927405,-2.683945,0.075177034,0.062666667
4ebb05f9-e3c4-47f2-a068-23a383204d9d,8266,06/06/22,0,0,1,3,0,22,0,0,0,,0,85,11,8,0.129412,0.094118,JIO,17.5,,0.063927405,-2.683945,0.075177034,0.062666667
f412fd88-defd-4189-a956-c097f12e80a5,15142,16/05/22,0,0,0,3,0,21,0,0,0,,0,74,9,9,0.121622,0.121622,AIRTEL,11.5,,0.063927405,-2.683945,0.075177034,0.062666667
347c47f5-5cae-4960-b4f5-32ce62647ccf,20449,23/06/22,0,0,0,0,,0,0,0,0,,0,134,8,3,0.059701,0.022388,JIO,21,,0.06400042,-2.6827254,0.075205232,0.083808845
d7bae0dc-b307-4683-9db6-6ce0c9dbd873,24051,27/06/22,0,5,5,9,0.555556,110,0,0,0,,0,35,1,5,0.028571,0.142857,JIO,34.5,,0.06401909,-2.6824138,0.075212439,0.083808845
29811f81-7513-4e5a-9466-fb27d1dd83ce,8708,16/03/22,0,0,0,0,,,0,0,0,,0,246,9,24,0.036585,0.097561,JIO,12,,0.064024456,-2.6823242,0.075214513,0.083808845
29811f81-7513-4e5a-9466-fb27d1dd83ce,445,26/09/21,0,0,0,0,,,0,0,0,,0,246,9,24,0.036585,0.097561,JIO,12,,0.064024456,-2.6823242,0.075214513,0.083808845
a3524c52-2a7e-439a-aaa5-e43ae557615e,1428,31/12/21,0,2,5,5,0.4,18,1,1,1,1,0,60,3,16,0.05,0.266667,AIRTEL,9,,0.064082064,-2.6813633,0.075236739,0.083808845
23a925e9-c01e-455a-981d-0e89074c9b54,1412,30/12/21,0,0,0,0,,0,0,0,0,,0,134,5,11,0.037313,0.08209,AIRTEL,15,,0.06408334,-2.6813421,0.07523723,0.083808845
791e754d-b764-4fe6-abaa-55bcd36b3a02,16533,07/06/22,0,0,0,0,,0,0,0,0,,0,134,5,19,0.037313,0.141791,AIRTEL,20,,0.06408334,-2.6813421,0.07523723,0.083808845
bf60128e-2102-4e48-a233-da3605b93b9e,91,02/08/21,0,0,0,0,,1,0,0,0,,0,52,2,11,0.038462,0.211538,JIO,15,,0.06408479,-2.6813178,0.075237792,0.083808845
cfac2fba-0891-4e77-966b-b1a6e01debd8,14544,12/05/22,0,0,0,1,0,29,0,0,0,,0,28,0,5,0,0.178571,AIRTEL,70,,0.064096875,-2.6811163,0.075242454,0.083808845
2bf584fd-72a6-4089-887a-0b5112bdd25f,19372,17/06/22,0,0,0,1,0,1,0,0,0,,0,165,4,31,0.024242,0.187879,AIRTEL,,,0.06411857,-2.6807547,0.075250822,0.083808845
a705c487-5387-4d2c-8d76-309a12af3c86,19978,27/06/22,0,0,2,3,0,29,0,0,0,,0,137,18,22,0.131387,0.160584,OTHERS,18,,0.06412809,-2.680596,0.075254491,0.062666667
cc3ee406-9be5-4dfb-a3bb-954e22cef708,1914,24/01/22,0,0,0,0,,2,0,0,0,,0,41,3,1,0.073171,0.02439,JIO,23,,0.0641882,-2.679595,0.075277661,0.062666667
cc3ee406-9be5-4dfb-a3bb-954e22cef708,14905,13/05/22,0,0,0,0,,2,0,0,0,,0,41,3,1,0.073171,0.02439,JIO,23,,0.0641882,-2.679595,0.075277661,0.062666667
9b54eaad-7204-447c-93ab-10bf9849f806,17420,04/06/22,0,0,0,0,,39,0,0,0,,0,87,12,18,0.137931,0.206897,OTHERS,14,,0.06422974,-2.6789036,0.075293667,0.062666667
360c72e1-5dbc-43e3-b657-9608c8129da4,11510,12/05/22,1,1,1,1,1,38,0,0,0,,1,155,17,25,0.109677,0.16129,JIO,18,,0.06424019,-2.6787298,0.075297691,0.062666667
fa2c3b37-737a-4824-a889-828fd31f9e89,19909,15/06/22,0,0,0,0,,3,0,0,0,,1,41,1,11,0.02439,0.268293,JIO,14,,0.064254224,-2.6784964,0.075303095,0.083808845
597d82c9-4ee8-4b50-b2ed-a108aa7fbf18,16830,23/06/22,0,1,2,3,0.333333,1,0,0,0,,0,121,7,13,0.057851,0.107438,JIO,17,,0.06429427,-2.6778305,0.075318515,0.083808845
ea3df581-194e-40a8-bca9-22426b2f6e0e,7451,30/03/22,1,0,1,1,0,0,0,0,0,,0,104,6,15,0.057692,0.144231,JIO,22,,0.064312465,-2.6775281,0.075325517,0.083808845
fb3c7c56-7e81-4a69-aadd-7fee76ce69cf,16158,27/05/22,0,31,48,78,0.397436,110,2,5,7,0.285714,0,39,1,3,0.025641,0.076923,JIO,28,,0.064316995,-2.6774528,0.075327262,0.083808845
bc5598b1-b62e-4ed6-b3bb-0a47345791e8,15926,23/05/22,0,1,1,1,1,0,0,0,0,,0,77,1,12,0.012987,0.155844,JIO,13,,0.064344175,-2.6770012,0.075337721,0.083808845
3af7fde0-c866-4a87-bb76-f5dece5af230,19322,21/06/22,0,0,0,0,,0,0,0,0,,0,78,6,7,0.076923,0.089744,JIO,,,0.06434566,-2.6769767,0.07533829,0.062666667
3d08365b-2af3-4be6-b103-0cf6b5f4073c,164,17/08/21,0,0,0,0,,0,0,0,0,,0,99,7,13,0.070707,0.131313,JIO,,,0.06434566,-2.6769767,0.07533829,0.062666667
89680b7e-7a4b-4282-80ea-fc82daf744f5,4681,08/03/22,0,0,0,0,,0,0,0,0,,0,82,6,7,0.073171,0.085366,AIRTEL,,,0.06434566,-2.6769767,0.07533829,0.062666667
8d91ca5b-a164-45a3-9461-3d9c64c52421,4521,28/02/22,0,0,0,0,,0,0,0,0,,0,190,15,27,0.078947,0.142105,AIRTEL,,,0.06434566,-2.6769767,0.07533829,0.062666667
89680b7e-7a4b-4282-80ea-fc82daf744f5,19255,15/06/22,0,0,0,0,,0,0,0,0,,0,82,6,7,0.073171,0.085366,AIRTEL,,,0.06434566,-2.6769767,0.07533829,0.062666667
8d91ca5b-a164-45a3-9461-3d9c64c52421,11283,21/04/22,0,0,0,0,,0,0,0,0,,0,190,15,27,0.078947,0.142105,AIRTEL,,,0.06434566,-2.6769767,0.07533829,0.062666667
67deafe1-c5b0-44d0-8f5a-dfe96f22be32,1946,24/01/22,0,0,0,0,,0,0,0,0,,0,90,7,8,0.077778,0.088889,AIRTEL,,,0.06434566,-2.6769767,0.07533829,0.062666667
20a6dc95-da6e-4e89-8f70-081015aa5991,23948,28/06/22,0,0,0,0,,0,0,0,0,,0,87,3,14,0.034483,0.16092,JIO,17.5,,0.064346775,-2.676958,0.075338721,0.083808845
05776225-3c2a-4694-83a5-f9b8e6f218ea,1695,31/01/22,1,8,13,18,0.444444,147,0,0,0,,0,124,12,14,0.096774,0.112903,AIRTEL,20,,0.06438427,-2.6763356,0.075353142,0.062666667
a1a9a324-64e4-4e76-b27b-7df66f3d6694,12826,14/04/22,0,1,1,1,1,1,0,0,0,,0,,,,,,AIRTEL,26,,0.06440089,-2.6760597,0.075359534,0.083808845
08cb36b3-c363-4349-8024-209511f1f6e7,14388,13/05/22,0,0,0,0,,0,0,0,0,,0,59,3,5,0.050847,0.084746,JIO,15,,0.06440585,-2.6759772,0.075361445,0.083808845
d17a141d-33b2-452d-88ad-75c96c6d10c6,21862,21/06/22,0,0,0,15,0,65,0,0,1,0,0,70,5,16,0.071429,0.228571,OTHERS,,,0.064408645,-2.675931,0.075362517,0.062666667
11c92fec-4f4c-431e-8bc6-0c6063077d87,23063,27/06/22,0,1,1,1,1,14,1,1,1,1,0,64,5,9,0.078125,0.140625,AIRTEL,22,,0.0644294,-2.6755865,0.0753705,0.062666667
04e501bd-fb8e-48b3-b6ae-75264ec214da,17326,03/06/22,0,6,10,15,0.4,2,0,0,0,,1,,,,,,AIRTEL,15,,0.064446636,-2.6753006,0.075377125,0.083808845
c4f7f962-563e-40bb-ac60-8f2bd79d6c1b,17815,08/06/22,0,4,9,11,0.363636,18,0,0,1,0,0,111,5,16,0.045045,0.144144,JIO,,,0.06448155,-2.6747217,0.075390542,0.083808845
cd56b8c1-6625-494b-a84b-5689778f4d5c,5582,26/04/22,0,3,4,7,0.428571,0,0,0,0,,0,215,6,25,0.027907,0.116279,AIRTEL,10.5,,0.064553685,-2.6735265,0.07541825,0.083808845
cad92402-ff39-47cf-a8b4-70f9bc6699b8,10781,12/04/22,0,0,0,0,,0,0,0,0,,0,57,3,12,0.052632,0.210526,AIRTEL,,,0.06459811,-2.672791,0.075435306,0.083808845
da2c1d7b-183c-4da8-86fe-94ad6f0274f3,386,21/09/21,0,0,2,2,0,0,0,0,0,,0,196,11,15,0.056122,0.076531,JIO,22,,0.06469876,-2.6711266,0.075473915,0.083808845
39063ac0-ce27-4808-8a69-c7fa42b71fdd,22076,21/06/22,0,0,0,0,,0,0,0,0,,0,24,2,4,0.083333,0.166667,JIO,15,,0.06475085,-2.6702662,0.075493883,0.062666667
96ee7642-b0e7-423f-b063-3dced81b7f80,9342,22/03/22,0,0,0,0,,,0,0,0,,0,210,5,22,0.02381,0.104762,AIRTEL,,,0.064799495,-2.6694632,0.075512521,0.083808845
bdfc652b-dcfb-4f88-a93d-5360591f6868,2546,01/04/22,0,2,2,2,1,54,0,0,0,,0,87,7,12,0.08046,0.137931,JIO,25,,0.06482861,-2.6689827,0.075523674,0.062666667
5a9c321f-efc8-4ff4-bbac-4eccb360123b,838,07/10/21,0,0,2,2,0,0,0,0,0,,0,89,5,15,0.05618,0.168539,AIRTEL,12,,0.06489783,-2.6678417,0.07555017,0.083808845
