USER_ID,LOAN_ID,DISBURSED_DATE,BAD_FLAG,BUREAUSCORE,CREDITACCOUNTTOTAL,CREDITACCOUNTACTIVE,CREDITACCOUNTDEFAULT,CREDITACCOUNTCLOSED,CADSUITFILEDCURRENTBALANCE,OUTSTANDING_BALANCE_SECURED,OUTSTANDING_BALANCE_SECURED_PERCENTAGE,OUTSTANDING_BALANCE_UNSECURED,OUTSTANDING_BALANCE_UNSECURED_PERCENTAGE,OUTSTANDING_BALANCE_ALL,ACCOUNT_TYPE_COUNT,CREDIT_CARDS_COUNT,SECURED_ACCOUNT_COUNT,UNSECURED_ACCOUNT_COUNT,CREDIT_LIMIT_AMOUNT_MAX,CREDIT_LIMIT_AMOUNT_AVG,HIGHEST_CREDIT_OR_ORIGINAL_LOAN_AMOUNT_SUM,HIGHEST_CREDIT_OR_ORIGINAL_LOAN_AMOUNT_AVG,HIGHEST_CREDIT_OR_ORIGINAL_LOAN_AMOUNT_MAX,TERMS_DURATION_AVG,TERMS_DURATION_MAX,SCHEDULED_MONTHLY_PAYMENT_AMOUNT_SUM,SCHEDULED_MONTHLY_PAYMENT_AMOUNT_AVG,SCHEDULED_MONTHLY_PAYMENT_AMOUNT_MAX,ACCOUNT_STATUS_ACTIVE,ACCOUNT_STATUS_CLOSED,CURRENT_BALANCE_SUM,CURRENT_BALANCE_AVG,CURRENT_BALANCE_MAX,CURRENT_BALANCE_MIN,AMOUNT_PAST_DUE_SUM,AMOUNT_PAST_DUE_AVG,AMOUNT_PAST_DUE_MAX,ORIGINAL_CHARGE_OFF_AMOUNT_SUM,ORIGINAL_CHARGE_OFF_AMOUNT_AVG,ORIGINAL_CHARGE_OFF_AMOUNT_MAX,DAYS_SINCE_FIRST_DELINQUENCY,DAYS_SINCE_LAST_PAYMENT,SUITFILEDWILLFULDEFAULTWRITTENOFFSTATUS,SUITFILED_WILFULDEFAULT,VALUE_OF_CREDITS_LAST_MONTH_SUM,VALUE_OF_CREDITS_LAST_MONTH_AVG,VALUE_OF_CREDITS_LAST_MONTH_MAX,SETTLEMENT_AMOUNT_SUM,SETTLEMENT_AMOUNT_AVG,SETTLEMENT_AMOUNT_MAX,VALUE_OF_COLLATERAL_SUM,VALUE_OF_COLLATERAL_AVG,VALUE_OF_COLLATERAL_MAX,TYPE_OF_COLLATERAL,WRITTEN_OFF_AMT_TOTAL_SUM,WRITTEN_OFF_AMT_TOTAL_AVG,WRITTEN_OFF_AMT_TOTAL_MAX,WRITTEN_OFF_AMT_PRINCIPAL_SUM,WRITTEN_OFF_AMT_PRINCIPAL_AVG,WRITTEN_OFF_AMT_PRINCIPAL_MAX,RATE_OF_INTEREST_AVG,RATE_OF_INTEREST_MAX,RATE_OF_INTEREST_MIN,REPAYMENT_TENURE_AVG,REPAYMENT_TENURE_MAX,DAYS_SINCE_LAST_DEFAULT_STATUS,DAYS_SINCE_LAST_LITIGATION_STATUS,DAYS_SINCE_LAST_WRITE_OFF_STATUS,MAX_DPD_LAST_1_MONTH,MAX_DPD_LAST_3_MONTHS,MAX_DPD_LAST_6_MONTHS,MAX_DPD_LAST_9_MONTHS,MAX_DPD_LAST_12_MONTHS,MAX_DPD_LAST_24_MONTHS,MAX_DPD_LAST_1_MONTH_ACTIVE,MAX_DPD_LAST_3_MONTHS_ACTIVE,MAX_DPD_LAST_6_MONTHS_ACTIVE,MAX_DPD_LAST_9_MONTHS_ACTIVE,MAX_DPD_LAST_12_MONTHS_ACTIVE,MAX_DPD_LAST_24_MONTHS_ACTIVE,NO_OF_TIMES_30_DPD_3MONTHS,NO_OF_TIMES_30_DPD_6MONTHS,NO_OF_TIMES_30_DPD_9MONTHS,NO_OF_TIMES_30_DPD_12MONTHS,NO_OF_TIMES_30_DPD_3MONTHS_ACTIVE,NO_OF_TIMES_30_DPD_6MONTHS_ACTIVE,NO_OF_TIMES_30_DPD_9MONTHS_ACTIVE,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE,NO_OF_TIMES_60_DPD_3MONTHS,NO_OF_TIMES_60_DPD_6MONTHS,NO_OF_TIMES_60_DPD_9MONTHS,NO_OF_TIMES_60_DPD_12MONTHS,NO_OF_TIMES_60_DPD_3MONTHS_ACTIVE,NO_OF_TIMES_60_DPD_6MONTHS_ACTIVE,NO_OF_TIMES_60_DPD_9MONTHS_ACTIVE,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE,NO_OF_TIMES_90_DPD_3MONTHS,NO_OF_TIMES_90_DPD_6MONTHS,NO_OF_TIMES_90_DPD_9MONTHS,NO_OF_TIMES_90_DPD_12MONTHS,NO_OF_TIMES_90_DPD_3MONTHS_ACTIVE,NO_OF_TIMES_90_DPD_6MONTHS_ACTIVE,NO_OF_TIMES_90_DPD_9MONTHS_ACTIVE,NO_OF_TIMES_90_DPD_12MONTHS_ACTIVE,MONTHS_SINCE_30_DPD,MONTHS_SINCE_60_DPD,MONTHS_SINCE_90_DPD,MONTHS_SINCE_30_DPD_ACTIVE,MONTHS_SINCE_60_DPD_ACTIVE,MONTHS_SINCE_90_DPD_ACTIVE,TOTALCAPSLAST7DAYS,TOTALCAPSLAST30DAYS,TOTALCAPSLAST90DAYS,TOTALCAPSLAST180DAYS,CAPSLAST7DAYS,CAPSLAST30DAYS,CAPSLAST90DAYS,CAPSLAST180DAYS,RESIDENCE_CODE_NON_NORMALIZED,AGE_OF_OLDEST_ACCOUNT_DAYS,ACCOUNT_OPEN_1MONTH,ACCOUNT_OPEN_2MONTHS,ACCOUNT_OPEN_3MONTHS,ACCOUNT_OPEN_6MONTHS,ACCOUNT_OPEN_12MONTHS,MAX_DPD_LAST_1_MONTH_SECURED,MAX_DPD_LAST_3_MONTHS_SECURED,MAX_DPD_LAST_6_MONTHS_SECURED,MAX_DPD_LAST_9_MONTHS_SECURED,MAX_DPD_LAST_12_MONTHS_SECURED,MAX_DPD_LAST_24_MONTHS_SECURED,MAX_DPD_LAST_1_MONTH_UNSECURED,MAX_DPD_LAST_3_MONTHS_UNSECURED,MAX_DPD_LAST_6_MONTHS_UNSECURED,MAX_DPD_LAST_9_MONTHS_UNSECURED,MAX_DPD_LAST_12_MONTHS_UNSECURED,MAX_DPD_LAST_24_MONTHS_UNSECURED,PAYMENT_WITHOUT_DPD_LAST_1_MONTH,PAYMENT_WITHOUT_DPD_LAST_3_MONTHS,PAYMENT_WITHOUT_DPD_LAST_6_MONTHS,PAYMENT_WITHOUT_DPD_LAST_9_MONTHS,PAYMENT_WITHOUT_DPD_LAST_12_MONTHS,pred_train1,logodds_score,Calib_PD,Br_pred
c2d2798a-3772-48dc-81de-c78e89e45b95,16314,30/05/22,0,809,23,9,0,14,,635329,100,0,0,635329,5,0,19,4,,,1731500,75282.6087,240000,3.692308,48,,,,9,14,635329,27623,199000,0,0,0,0,,,,,47,0,0,,,,,,,1110960,92580,201960,0,,,,,,,8,10,7,2.086957,48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,3196,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.02871138,-3.52133,0.013411437,0.026136037
ddd0c7af-f435-4613-b094-20ad20bf17f1,20166,20/06/22,0,773,17,8,0,9,,1714018,84,314423,16,2028441,6,6,10,7,380500,170125,6738480,396381.1765,2258000,28,44,,,,8,9,2028441,119320.0588,1570614,0,0,0,0,,,,,39,0,0,,,,0,0,0,,,,0,0,0,0,0,0,0,10,10,10,3.294118,44,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.029159468,-3.5053825,0.013773905,0.029036796
2993fe0c-8e8c-470f-ad40-b8744e6d3570,5626,21/03/22,0,769,30,14,0,16,,384262,71,157299,29,541561,7,1,19,11,,,1497034,49901.13333,160000,8.333333,12,,,,14,16,541561,18052.03333,160000,0,0,0,0,,,,,27,0,0,,,,23500,11750,23500,266300,29588.88889,184600,0,28383,14191.5,28383,28383,14191.5,28383,7,7,7,0.833333,12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,2,0,0,0,2,0,3416,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.029408237,-3.4966311,0.0139769,0.046225454
95a6705b-f12d-4197-866c-ade176738a90,16320,30/05/22,0,809,17,7,0,10,,468843,85,83655,15,552498,5,2,10,7,35000,35000,1309023,77001.35294,225000,12,12,,,,7,10,552498,32499.88235,225000,0,105908,9628,105908,,,,,48,0,0,,,,,,,441000,55125,306600,0,,,,,,,9.5,10,9,2.823529,12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,2885,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.030105071,-3.4724941,0.014552184,0.026136037
58de597c-a5c3-4a57-9169-74bb68451953,16724,03/06/22,0,773,14,5,0,9,,553776,91,53988,9,607764,7,3,9,5,14000,14000,1535587,109684.7857,950000,20.666667,36,,,,5,9,607764,43411.71429,516028,-32,0,0,0,,,,,50,0,0,,,,,,,0,0,0,0,,,,,,,,,,4.428571,36,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,1,0,2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.030183174,-3.4698226,0.014617273,0.046225454
bea7f84f-db5e-4528-b5ac-1c3fa33895de,14626,11/05/22,0,781,11,2,0,9,,419423,98,8907,2,428330,4,1,6,5,35000,35000,1897804,172527.6364,540000,5.5,12,,,,1,9,428330,38939.09091,419423,-82,0,0,0,,,,,42,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,8,8,8,3,12,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,,,,,0,0,0,0,0,0,0,0,0,1925,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0.838097085,0.838097085,0.03082505,-3.4481175,0.015156845,0.067942377
a2fd90b1-adb8-4e68-bd55-77666e66c427,19158,27/06/22,0,797,19,9,0,10,,2100000,86,345319,14,2445319,7,1,4,15,40000,40000,3304152,173902.7368,2100000,27.642857,180,,,,9,10,2445319,128701,2100000,0,0,0,0,,,,,44,0,0,,,,,,,,,,0,0,0,0,0,0,0,2,2,2,20.368421,180,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,1,0,2365,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.030845253,-3.4474416,0.015173959,0.041681271
970dd1fd-c327-4455-8ff2-bc3d5fc9e367,12845,21/04/22,0,773,39,6,0,33,,0,0,389003,100,389003,5,2,7,32,40000,40000,2005238,51416.35897,225000,34.5,36,,,,6,33,389003,9974.435897,191506,0,0,0,0,,,,,26,0,0,,,,,,,0,0,0,0,,,,,,,20,42,9,1.769231,36,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,3686,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.030899562,-3.4456263,0.015220016,0.029036796
5f15fcb0-7057-4d23-a531-be51371f8b08,2618,16/02/22,0,770,10,5,0,5,,105456,15,612414,85,717870,5,4,5,5,63000,33333.33333,2913869,291386.9,898502,183.5,478,,,,5,5,717870,71787,399379,0,0,0,0,,,,,48,0,0,,,,,,,863112,431556,500000,0,,,,,,,7.5,8,7,110.1,478,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.030992953,-3.442512,0.01529935,0.029036796
b4b731eb-d4ef-4113-be83-3cfb2a38a699,2129,31/01/22,0,829,19,6,0,13,,1877136,83,389010,17,2266146,6,5,7,12,143000,71500,4448573,234135.4211,1800000,168,168,,,,6,13,2266146,119270.8421,1727136,0,0,0,0,,,,,26,0,0,,,,,,,200000,28571.42857,200000,0,,,,,,,7.666667,9,7,8.842105,168,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,3926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.030992953,-3.442512,0.01529935,0.026136037
e2817a3a-2853-49ed-8afd-ed96672433e1,9512,18/05/22,0,807,17,5,0,12,,2235613,99,17142,1,2252755,5,2,14,3,35000,35000,2491229,146542.8824,2200000,34.083333,240,,,,5,12,2252755,132515,2189790,0,0,0,0,,,,,55,0,0,,,,,,,,,,0,0,0,0,0,0,0,9.666667,13,7,24.058824,240,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,1994,0,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.031056054,-3.440413,0.015353051,0.026136037
041f142c-463c-406b-bfda-99ef3801c46c,12312,16/06/22,0,830,23,6,0,17,,319712,69,63911,14,460036,6,3,18,5,210000,74666.66667,2153634,93636.26087,334272,24,24,,,,6,17,460036,20001.56522,257390,0,0,0,0,,,,,51,0,0,,,,,,,,,,0,0,0,0,0,0,0,26,26,26,2.086957,24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.031229144,-3.4346764,0.015500763,0.026136037
8f057470-efaf-4180-805e-1aa7297a07b3,18374,22/06/22,0,776,29,12,0,17,,133140,15,609397,70,873536,6,8,19,10,150000,81428.57143,1441224,51472.28571,300000,18,24,,,,12,17,873537,31197.75,291672,-17,0,0,0,,,,,43,0,0,,,,0,0,0,100500,100500,100500,0,0,0,0,0,0,0,,,,1.241379,24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,1779,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.031414848,-3.4285557,0.015659908,0.029036796
ea1cccc6-4939-4ae3-a46f-a35db12dfd7a,7459,23/03/22,0,783,13,5,0,8,,40125,16,205954,84,246079,4,4,7,6,40000,40000,610436,50869.66667,197000,6,6,,,,5,6,246079,18929.15385,182176,-23,0,0,0,,,,,37,0,0,,,,35500,8875,35500,,,,0,60652,20217.33333,60652,0,0,0,8,8,8,0.461538,6,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,5877,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,0.03157886,-3.4231791,0.015801031,0.029036796
d889a0c4-9c41-4e70-ab0f-2dc4cb3f77b2,16038,23/05/22,0,762,19,8,0,11,,3479546,100,0,0,3479546,4,1,18,1,,,3906149,205586.7895,1475000,0.8,1,,,,8,11,3479546,183134,1455376,0,0,0,0,,,,,52,0,0,,,,25000,25000,25000,622843,124568.6,333000,0,21123,21123,21123,0,0,0,7.428571,9,7,0.210526,1,,,,0,0,3,3,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,4,4,4,,,,0,0,0,0,0,0,0,0,0,2320,0,1,2,2,6,0,0,3,3,3,3,0,0,0,0,0,0,1,1,0.979007457,0.979007457,0.979007457,0.03159834,-3.4225423,0.015817828,0.0421789
08e9579e-63e5-48c3-b161-9c1c38d1595c,18728,15/06/22,0,773,110,8,0,102,,0,0,124873,100,124873,7,1,35,75,11000,11000,3073341,27939.46364,500000,5.666667,24,,,,8,101,124873,1135.209091,42044,0,0,0,0,,,,,24,0,0,,,,0,0,0,500666,500666,500666,0,104857,5518.789474,104857,10115,532.368421,10115,20.7,36,18,0.772727,24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,2293,0,1,1,8,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.031619366,-3.4218554,0.015835966,0.029036796
65269785-2476-456d-834b-2d3b358678a4,1942,31/01/22,0,824,15,7,0,8,,33793,10,305972,88,347576,5,7,5,10,166000,90400,1024502,68300.13333,250000,12,12,,,,7,8,347576,23171.73333,87886,-82,0,0,0,,,,,42,0,0,,,,,,,0,0,0,0,0,0,0,,,,40.333333,41,40,0.8,12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,3603,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.031940952,-3.4114041,0.016114483,0.026136037
6ed480df-f72c-4985-b35d-a6e4af0e2d43,11110,19/04/22,0,801,11,6,0,5,,4380661,98,74321,2,4454982,5,1,7,4,,,4729007,429909.7273,4406265,192,192,,,,6,5,4454982,404998.3636,4380661,0,0,0,0,,,,,23,0,0,,,,29900,29900,29900,14304400,14304400,14304400,0,38720,38720,38720,0,0,0,9,9,9,17.454545,192,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,1,0,3667,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.032023672,-3.4087322,0.016186458,0.041681271
b0161eeb-b3d7-4b67-965c-6ed115443de5,16032,31/05/22,0,837,23,6,0,17,,0,0,133867,100,133867,5,2,18,5,130000,87500,622095,27047.6087,122668,9.6,15,,,,6,17,133867,5820.304348,117091,0,0,0,0,,,,,49,0,0,,,,,,,,,,0,,,,,,,21.5,41,2,2.086957,15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,1,0,1883,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.03210253,-3.4061913,0.016255194,0.041681271
67e0274f-f976-4819-b83c-af0a3a546284,13466,21/04/22,0,761,17,4,0,13,,97521,37,163799,63,261320,5,1,13,4,40000,40000,657665,38686.17647,200000,24,24,,,,4,13,261320,15371.76471,116968,0,0,0,0,,,,,51,0,0,,,,,,,0,0,0,0,,,,,,,18,18,18,2.823529,24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,2134,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.03212232,-3.4055545,0.016272467,0.029036796
c78516d8-31ab-4290-944b-2f9b0b5d8d0d,13783,25/04/22,0,845,42,11,0,31,,16165,4,394045,96,410210,6,5,15,27,35000,23600,1574488,37487.80952,306775,14.4,36,,,,11,31,410210,9766.904762,289789,0,0,0,0,,,,,19,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,24,46,2,1.714286,36,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,2367,0,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.032200318,-3.4030488,0.016340607,0.026136037
9e906d27-6093-4fa3-81b8-67e4a465d8ee,9489,01/04/22,0,768,34,12,0,22,,496394,34,299348,20,1473196,10,7,21,13,140000,79200,7293945,214527.7941,850000,31,39,,,,12,22,1473196,43329.29412,677454,-600,0,0,0,,,,,43,0,0,,,,,,,0,0,0,0,,,,0,0,0,,,,2.735294,39,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,1723,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.032209586,-3.4027514,0.01634871,0.029036796
9c7dee46-1f5b-420d-b040-9e8c12f82661,1857,24/01/22,0,773,27,4,0,23,,190182,49,194524,51,384706,8,4,19,8,60000,37666.66667,1255919,46515.51852,330000,16.142857,35,,,,4,23,384706,14248.37037,190182,-21,0,0,0,,,,,44,0,0,,,,,,,245100,61275,75550,0,,,,,,,29.2,42,26,4.185185,35,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,2096,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.032253187,-3.4013536,0.016386862,0.029036796
ace7f475-d28c-450e-92f7-80255cb47823,8673,16/05/22,0,821,55,12,0,43,,329165,44,425555,56,754720,6,4,39,16,76000,43000,2662059,48401.07273,225000,,,,,,11,44,754720,13722.18182,155828,0,0,0,0,,,,,48,0,0,,,,,,,0,0,0,0,,,,,,,27.5,46,11,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,5074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.03234469,-3.398426,0.016467049,0.026136037
4cbe3366-58ce-4c6c-8239-ab3b2ce61a38,14512,13/05/22,0,767,22,15,0,7,,184021,6,2155098,70,3094232,8,9,7,15,166000,79825,4132605,187845.6818,1390000,30,48,,,,15,7,3094232,140646.9091,1375737,-100,0,0,0,,,,,34,0,0,,,,,,,,,,0,0,0,0,0,0,0,30.857143,44,8,4.090909,48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,1938,0,3,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.032417733,-3.3960948,0.01653118,0.029036796
3c74577d-b862-4f96-8068-bc7a348cd7a6,5370,05/03/22,0,823,14,4,0,10,,109161,34,213895,66,323056,4,1,11,3,117000,117000,1301979,92998.5,413045,25,47,,,,4,10,323056,23075.42857,213895,0,0,0,0,,,,,44,0,0,,,,,,,,,,0,,,,,,,11,11,11,7.142857,47,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,2991,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.032590747,-3.3905933,0.016683495,0.026136037
9b46a1be-e8e3-40dd-98ef-dda68d73cb4b,11222,28/03/22,0,818,10,4,0,6,,539321,79,143357,21,682678,4,0,9,1,,,1336025,133602.5,600000,180,180,,,,4,6,682678,68267.8,436051,0,0,0,0,,,,,23,0,0,,,,,,,2253000,2253000,2253000,0,,,,,,,11,11,11,18,180,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,2996,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.032838304,-3.38277,0.016902469,0.026136037
6cfd6877-af4e-4470-b70b-e7b61d528435,2088,11/02/22,0,796,27,10,0,17,,130616,14,691495,72,963597,8,9,8,19,202500,51642.85714,2510233,92971.59259,390000,11.8,24,,,,10,17,963597,35688.77778,200000,-45,0,0,0,,,,,24,0,0,,,,0,0,0,152941,30588.2,152941,0,0,0,0,0,0,0,17.8,40,7,2.185185,24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,2,0,0,0,2,0,3170,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.032845818,-3.3825336,0.016909133,0.041681271
004308e9-8d74-41c1-9bd1-df235c811b21,13659,26/04/22,0,807,32,4,0,28,,0,0,314849,100,314849,4,2,11,21,300000,300000,754476,23577.375,311424,3.857143,24,,,,4,28,314849,9839.03125,298740,0,0,0,0,,,,,22,0,0,,,,0,0,0,,,,0,0,0,0,0,0,0,18,18,18,1.6875,24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,2392,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.03284941,-3.3824205,0.016912318,0.026136037
b302a410-2745-475a-9f4d-63735df9e7be,18247,23/06/22,0,768,17,8,0,9,,1416015,82,167613,10,1733471,7,1,9,8,,,2106183,123893.1176,1360614,67.5,240,,,,8,9,1733471,101968.8824,1354015,0,0,0,0,,,,,39,0,0,,,,18000,9000,18000,400000,100000,300000,0,0,0,0,0,0,0,9.666667,12,8,23.823529,240,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,1,0,1684,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.03294511,-3.3794124,0.016997314,0.046225454
19f483e9-b271-4564-a083-33dc8a635b7c,5482,04/03/22,0,806,19,5,0,14,,545908,79,142667,21,690725,4,2,14,5,93500,89250,1885762,99250.63158,270000,4,12,,,,5,14,690725,36353.94737,154109,-86803,0,0,0,,,,,44,0,0,,,,0,0,0,943743,78645.25,211200,0,0,0,0,0,0,0,12.5,29,7,3.157895,12,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,2865,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0.03305257,-3.3760448,0.017092967,0.026136037
