USER_ID,LOAN_ID,DISBURSED_DATE,BAD_FLAG,act_logodds,trx_logodds,br_logodds,Trx_PD,Act_PD,Br_PD,comb_score,PD_score,pred_train_bin,Calib_PD
8777b1a9-6b83-4b5c-b91c-8a3fd452af6d,21288,2022-06-22,1,-2.391686482965776,-2.505595442880378,-3.1139503025875612,0.0754668484327537,0.083808844507842,0.04253547233377851,-2.7159037883880166,0.06204140692741052,"(0.0589, 0.0647]",0.042776902300469724
8faf9be9-09d5-4e93-be2e-5abc16aa3492,1841,2022-01-12,0,-2.391686482965776,-2.505595442880378,-3.1139503025875612,0.0754668484327537,0.083808844507842,0.04253547233377851,-2.7159037883880166,0.06204140692741052,"(0.0589, 0.0647]",0.042776902300469724
b564841e-8092-4e63-9f16-6e491bcd1e95,7194,2022-05-20,0,-2.7052092901006586,-3.343453380637526,-2.23636258981489,0.0341101969885418,0.0626666666666636,0.09653230892637212,-2.71552627805278,0.06206337874347598,"(0.0589, 0.0647]",0.04281952602758418
b424ce5a-4247-4ff0-b916-2f28fb73cb3e,13850,2022-05-30,0,-2.391686482965776,-2.505595442880378,-3.110095004664711,0.0754668484327537,0.083808844507842,0.04269276120047939,-2.7143616692188766,0.06213120697538578,"(0.0589, 0.0647]",0.04295127481498568
2c805d32-1627-4f74-a090-e3bc1e37ddb3,13944,2022-04-28,0,-2.7052092901006586,-2.174825194941865,-3.135128522160208,0.10203408426152831,0.0626666666666636,0.04168127146976681,-2.7127579134252526,0.06222472495260454,"(0.0589, 0.0647]",0.04313333683181466
52c17fe0-04ac-4953-a08c-8bd8889a80bd,16286,2022-06-01,0,-2.7052092901006586,-2.174825194941865,-3.135128522160208,0.10203408426152831,0.0626666666666636,0.04168127146976681,-2.7127579134252526,0.06222472495260454,"(0.0589, 0.0647]",0.04313333683181466
653d94cf-69c9-4af1-acd1-068c7bcb2c1a,21115,2022-06-24,0,-2.391686482965776,-2.98936141886278,-2.727626100876735,0.047908809398273196,0.083808844507842,0.061362750860401896,-2.7113415602582305,0.062307424401313975,"(0.0589, 0.0647]",0.04329473707038535
7c6fe359-95e0-4faa-b69a-1f3ae2237c9a,19930,2022-06-21,0,-2.7052092901006586,-2.9398629650032784,-2.5356332181418266,0.05021780880595709,0.0626666666666636,0.0733976073052383,-2.710121500536938,0.06237874472284234,"(0.0589, 0.0647]",0.0434342308615885
e5e8f31c-4e8a-45ed-9901-50e388ea5e08,20677,2022-06-17,0,-2.7052092901006586,-3.7391853803996025,-1.9148537770087792,0.023221408314870896,0.0626666666666636,0.12843653687376988,-2.709599672856579,0.06240927216139221,"(0.0589, 0.0647]",0.04349402419126037
b40f2ec9-a3c1-4393-9f83-d51606e3dac8,3628,2022-02-21,0,-2.7052092901006586,-3.7391853803996025,-1.9148537770087792,0.023221408314870896,0.0626666666666636,0.12843653687376988,-2.709599672856579,0.06240927216139221,"(0.0589, 0.0647]",0.04349402419126037
05ba0480-5f51-4a36-a417-ed44291cab80,19274,2022-06-27,0,-2.7052092901006586,-2.6902701566908047,-2.727626100876735,0.0635499390514054,0.0626666666666636,0.061362750860401896,-2.7095448830540345,0.062412478228210014,"(0.0589, 0.0647]",0.043500306805816735
2d77c7f3-65e9-4751-b296-9e5203d7f5cb,13866,2022-06-16,0,-2.7052092901006586,-2.6902701566908047,-2.727626100876735,0.0635499390514054,0.0626666666666636,0.061362750860401896,-2.7095448830540345,0.062412478228210014,"(0.0589, 0.0647]",0.043500306805816735
3116692e-e0ce-4822-8d81-0c5f59a2d8d8,18561,2022-06-13,0,-2.7052092901006586,-2.6902701566908047,-2.727626100876735,0.0635499390514054,0.0626666666666636,0.061362750860401896,-2.7095448830540345,0.062412478228210014,"(0.0589, 0.0647]",0.043500306805816735
1a7c7543-bfe7-4bdf-b6ba-08c16055d403,12843,2022-04-22,0,-2.7052092901006586,-2.6902701566908047,-2.727626100876735,0.0635499390514054,0.0626666666666636,0.061362750860401896,-2.7095448830540345,0.062412478228210014,"(0.0589, 0.0647]",0.043500306805816735
8ebcdda8-d1eb-44d0-9d18-2f67b933a723,20477,2022-06-28,0,-2.7052092901006586,-3.343453380637526,-2.2197645762197693,0.0341101969885418,0.0626666666666636,0.09798961088225647,-2.708887072614732,0.06245098250951084,"(0.0589, 0.0647]",0.04357580400552837
9fea1883-5039-49c5-b9d7-0e072fcff0d5,5422,2022-03-10,0,-2.7052092901006586,-3.343453380637526,-2.2197645762197693,0.0341101969885418,0.0626666666666636,0.09798961088225647,-2.708887072614732,0.06245098250951084,"(0.0589, 0.0647]",0.04357580400552837
79b04357-2c74-44b3-82c6-8d1f115459be,1839,2022-01-12,0,-2.391686482965776,-3.7391853803996025,-2.13985878436425,0.023221408314870896,0.083808844507842,0.10528269104625451,-2.7086800617296514,0.06246310427221587,"(0.0589, 0.0647]",0.04359958859752507
6715ee51-a19d-4350-a8cf-59a0036a1f76,18064,2022-06-20,0,-2.391686482965776,-3.634686226937331,-2.2197645762197693,0.0257135760460046,0.083808844507842,0.09798961088225647,-2.708247640898555,0.062488432261190725,"(0.0589, 0.0647]",0.04364931172721246
